,states,fips,year,sex,sex_code,age_group,population,breast,lung_and_bronchus,melanoma_of_the_skin,real_gdp,real_personal_income,real_pce,gdp,personal_income,disposable_personal_income,pce,regional_price_parities,n_jobs,regional_price_deflator,states_abbr,non_smoker_rate
890,New Jersey,34,2014,Female,F,45-64,1277012,267.0,67.0,29.0,522166.4,460439.1,349776.8,542842.8,515515.1,445655.4,392156.7,108.971,5206784.0,112.116,NJ,64.9
891,New Jersey,34,2014,Female,F,65+,758027,446.0,295.0,53.0,522166.4,460439.1,349776.8,542842.8,515515.1,445655.4,392156.7,108.971,5206784.0,112.116,NJ,64.9
892,New Jersey,34,2014,Male,M,25-44,1135472,172.9634703196347,3.0,5.0,522166.4,460439.1,349776.8,542842.8,515515.1,445655.4,392156.7,108.971,5206784.0,112.116,NJ,56.0
893,New Jersey,34,2014,Male,M,45-64,1197275,2.0,64.0,41.0,522166.4,460439.1,349776.8,542842.8,515515.1,445655.4,392156.7,108.971,5206784.0,112.116,NJ,56.0
894,New Jersey,34,2014,Male,M,65+,559470,8.0,362.0,143.0,522166.4,460439.1,349776.8,542842.8,515515.1,445655.4,392156.7,108.971,5206784.0,112.116,NJ,56.0
895,New Jersey,34,2015,Female,F,25-44,1135578,65.0,2.0,12.0,529953.7,478605.2,357133.9,563233.8,537105.9,461508.6,401477.9,109.02,5303122.0,112.417,NJ,65.0
896,New Jersey,34,2015,Female,F,45-64,1279004,274.0,64.0,31.0,529953.7,478605.2,357133.9,563233.8,537105.9,461508.6,401477.9,109.02,5303122.0,112.417,NJ,65.0
897,New Jersey,34,2015,Female,F,65+,772964,446.0,298.0,59.0,529953.7,478605.2,357133.9,563233.8,537105.9,461508.6,401477.9,109.02,5303122.0,112.417,NJ,65.0
898,New Jersey,34,2015,Male,M,25-44,1130950,172.9634703196347,2.0,6.0,529953.7,478605.2,357133.9,563233.8,537105.9,461508.6,401477.9,109.02,5303122.0,112.417,NJ,57.2
899,New Jersey,34,2015,Male,M,45-64,1200692,2.0,65.0,42.0,529953.7,478605.2,357133.9,563233.8,537105.9,461508.6,401477.9,109.02,5303122.0,112.417,NJ,57.2
900,New Jersey,34,2015,Male,M,65+,574485,6.0,366.0,136.0,529953.7,478605.2,357133.9,563233.8,537105.9,461508.6,401477.9,109.02,5303122.0,112.417,NJ,57.2
901,New Jersey,34,2016,Female,F,25-44,1129494,63.0,3.0,10.0,535055.3,487674.6,363568.1,575501.0,552051.4,475056.9,412421.0,108.919,5391249.0,113.437,NJ,66.4
902,New Jersey,34,2016,Female,F,45-64,1277503,274.0,65.0,30.0,535055.3,487674.6,363568.1,575501.0,552051.4,475056.9,412421.0,108.919,5391249.0,113.437,NJ,66.4
903,New Jersey,34,2016,Female,F,65+,788738,441.0,295.0,54.0,535055.3,487674.6,363568.1,575501.0,552051.4,475056.9,412421.0,108.919,5391249.0,113.437,NJ,66.4
904,New Jersey,34,2016,Male,M,25-44,1129717,172.9634703196347,2.0,6.0,535055.3,487674.6,363568.1,575501.0,552051.4,475056.9,412421.0,108.919,5391249.0,113.437,NJ,58.0
905,New Jersey,34,2016,Male,M,45-64,1200498,2.0,62.0,35.0,535055.3,487674.6,363568.1,575501.0,552051.4,475056.9,412421.0,108.919,5391249.0,113.437,NJ,58.0
906,New Jersey,34,2016,Male,M,65+,590378,6.0,343.0,133.0,535055.3,487674.6,363568.1,575501.0,552051.4,475056.9,412421.0,108.919,5391249.0,113.437,NJ,58.0
907,New Jersey,34,2017,Female,F,25-44,1132131,65.0,3.0,11.0,537578.5,495346.3,365593.7,587421.0,573105.5,494469.7,423504.6,109.23,5448782.0,115.84,NJ,66.0
908,New Jersey,34,2017,Female,F,45-64,1271914,278.0,60.0,32.0,537578.5,495346.3,365593.7,587421.0,573105.5,494469.7,423504.6,109.23,5448782.0,115.84,NJ,66.0
909,New Jersey,34,2017,Female,F,65+,803792,452.0,275.0,58.0,537578.5,495346.3,365593.7,587421.0,573105.5,494469.7,423504.6,109.23,5448782.0,115.84,NJ,66.0
910,New Jersey,34,2017,Male,M,25-44,1135242,172.9634703196347,1.0,8.0,537578.5,495346.3,365593.7,587421.0,573105.5,494469.7,423504.6,109.23,5448782.0,115.84,NJ,55.5
911,New Jersey,34,2017,Male,M,45-64,1196708,1.0,60.0,40.0,537578.5,495346.3,365593.7,587421.0,573105.5,494469.7,423504.6,109.23,5448782.0,115.84,NJ,55.5
912,New Jersey,34,2017,Male,M,65+,605390,7.0,339.0,143.0,537578.5,495346.3,365593.7,587421.0,573105.5,494469.7,423504.6,109.23,5448782.0,115.84,NJ,55.5
913,New Jersey,34,2018,Female,F,25-44,1135248,66.0,2.0,10.0,550059.5,498357.4,369423.7,614106.5,598428.7,519247.7,443499.5,110.832,5550060.0,120.052,NJ,67.1
914,New Jersey,34,2018,Female,F,45-64,1261489,272.0,63.0,29.0,550059.5,498357.4,369423.7,614106.5,598428.7,519247.7,443499.5,110.832,5550060.0,120.052,NJ,67.1
915,New Jersey,34,2018,Female,F,65+,820081,445.0,283.0,55.0,550059.5,498357.4,369423.7,614106.5,598428.7,519247.7,443499.5,110.832,5550060.0,120.052,NJ,67.1
916,New Jersey,34,2018,Male,M,25-44,1141931,172.9634703196347,2.0,5.0,550059.5,498357.4,369423.7,614106.5,598428.7,519247.7,443499.5,110.832,5550060.0,120.052,NJ,58.8
917,New Jersey,34,2018,Male,M,45-64,1187423,2.0,59.0,37.0,550059.5,498357.4,369423.7,614106.5,598428.7,519247.7,443499.5,110.832,5550060.0,120.052,NJ,58.8
918,New Jersey,34,2018,Male,M,65+,622100,8.0,338.0,127.0,550059.5,498357.4,369423.7,614106.5,598428.7,519247.7,443499.5,110.832,5550060.0,120.052,NJ,58.8
919,New Mexico,35,2014,Female,F,25-44,257004,46.0,161.55295950155764,50.42757172848145,88991.2,79539.3,67075.4,92185.7,77975.1,71017.8,65847.2,95.415,1083772.0,98.169,NM,62.3
920,New Mexico,35,2014,Female,F,45-64,275918,223.0,38.0,18.0,88991.2,79539.3,67075.4,92185.7,77975.1,71017.8,65847.2,95.415,1083772.0,98.169,NM,62.3
921,New Mexico,35,2014,Female,F,65+,172765,382.0,204.0,34.0,88991.2,79539.3,67075.4,92185.7,77975.1,71017.8,65847.2,95.415,1083772.0,98.169,NM,62.3
922,New Mexico,35,2014,Male,M,25-44,259542,0.0,161.55295950155764,50.42757172848145,88991.2,79539.3,67075.4,92185.7,77975.1,71017.8,65847.2,95.415,1083772.0,98.169,NM,48.1
923,New Mexico,35,2014,Male,M,45-64,258054,172.9634703196347,51.0,31.0,88991.2,79539.3,67075.4,92185.7,77975.1,71017.8,65847.2,95.415,1083772.0,98.169,NM,48.1
924,New Mexico,35,2014,Male,M,65+,144498,172.9634703196347,267.0,96.0,88991.2,79539.3,67075.4,92185.7,77975.1,71017.8,65847.2,95.415,1083772.0,98.169,NM,48.1
925,New Mexico,35,2015,Female,F,25-44,257184,42.0,161.55295950155764,7.0,89701.3,82002.4,69295.7,90274.3,79864.3,72640.6,67605.3,94.613,1092255.0,97.561,NM,62.7
926,New Mexico,35,2015,Female,F,45-64,273900,230.0,46.0,24.0,89701.3,82002.4,69295.7,90274.3,79864.3,72640.6,67605.3,94.613,1092255.0,97.561,NM,62.7
927,New Mexico,35,2015,Female,F,65+,178715,393.0,203.0,47.0,89701.3,82002.4,69295.7,90274.3,79864.3,72640.6,67605.3,94.613,1092255.0,97.561,NM,62.7
928,New Mexico,35,2015,Male,M,45-64,255697,172.9634703196347,46.0,30.0,89701.3,82002.4,69295.7,90274.3,79864.3,72640.6,67605.3,94.613,1092255.0,97.561,NM,52.5
929,New Mexico,35,2015,Male,M,65+,150114,172.9634703196347,271.0,99.0,89701.3,82002.4,69295.7,90274.3,79864.3,72640.6,67605.3,94.613,1092255.0,97.561,NM,52.5
930,New Mexico,35,2016,Female,F,25-44,258115,44.0,161.55295950155764,50.42757172848145,89151.4,83255.9,70501.1,89769.4,81414.1,74139.2,69085.3,94.089,1092519.0,97.992,NM,65.1
931,New Mexico,35,2016,Female,F,45-64,271898,233.0,42.0,24.0,89151.4,83255.9,70501.1,89769.4,81414.1,74139.2,69085.3,94.089,1092519.0,97.992,NM,65.1
932,New Mexico,35,2016,Female,F,65+,184848,375.0,185.0,49.0,89151.4,83255.9,70501.1,89769.4,81414.1,74139.2,69085.3,94.089,1092519.0,97.992,NM,65.1
933,New Mexico,35,2016,Male,M,45-64,253908,172.9634703196347,48.0,31.0,89151.4,83255.9,70501.1,89769.4,81414.1,74139.2,69085.3,94.089,1092519.0,97.992,NM,50.1
934,New Mexico,35,2016,Male,M,65+,155504,172.9634703196347,276.0,91.0,89151.4,83255.9,70501.1,89769.4,81414.1,74139.2,69085.3,94.089,1092519.0,97.992,NM,50.1
935,New Mexico,35,2017,Female,F,25-44,259060,44.0,161.55295950155764,9.0,88962.9,81919.2,70289.8,92273.6,82903.6,75641.7,71261.9,95.598,1095406.0,101.383,NM,65.2
936,New Mexico,35,2017,Female,F,45-64,268867,242.0,45.0,29.0,88962.9,81919.2,70289.8,92273.6,82903.6,75641.7,71261.9,95.598,1095406.0,101.383,NM,65.2
937,New Mexico,35,2017,Female,F,65+,191682,375.0,175.0,47.0,88962.9,81919.2,70289.8,92273.6,82903.6,75641.7,71261.9,95.598,1095406.0,101.383,NM,65.2
938,New Mexico,35,2017,Male,M,25-44,264681,0.0,161.55295950155764,6.0,88962.9,81919.2,70289.8,92273.6,82903.6,75641.7,71261.9,95.598,1095406.0,101.383,NM,51.8
939,New Mexico,35,2017,Male,M,45-64,251151,172.9634703196347,41.0,33.0,88962.9,81919.2,70289.8,92273.6,82903.6,75641.7,71261.9,95.598,1095406.0,101.383,NM,51.8
940,New Mexico,35,2017,Male,M,65+,160980,11.0,229.0,111.0,88962.9,81919.2,70289.8,92273.6,82903.6,75641.7,71261.9,95.598,1095406.0,101.383,NM,51.8
941,New Mexico,35,2018,Female,F,25-44,260416,40.0,161.55295950155764,6.0,90933.6,87209.1,74962.3,97268.0,86685.6,79425.9,74539.8,91.8,1110504.0,99.436,NM,65.8
942,New Mexico,35,2018,Female,F,45-64,265492,242.0,47.0,23.0,90933.6,87209.1,74962.3,97268.0,86685.6,79425.9,74539.8,91.8,1110504.0,99.436,NM,65.8
943,New Mexico,35,2018,Female,F,65+,198781,363.0,156.0,35.0,90933.6,87209.1,74962.3,97268.0,86685.6,79425.9,74539.8,91.8,1110504.0,99.436,NM,65.8
944,New Mexico,35,2018,Male,M,45-64,248231,172.9634703196347,41.0,24.0,90933.6,87209.1,74962.3,97268.0,86685.6,79425.9,74539.8,91.8,1110504.0,99.436,NM,52.5
945,New Mexico,35,2018,Male,M,65+,166445,172.9634703196347,204.0,100.0,90933.6,87209.1,74962.3,97268.0,86685.6,79425.9,74539.8,91.8,1110504.0,99.436,NM,52.5
946,New York,36,2014,Female,F,25-44,2687112,62.0,2.0,10.0,1353410.4,989795.3,743544.8,1430923.3,1105907.8,921845.9,831917.2,108.746,11865518.0,111.885,NY,67.2
947,New York,36,2014,Female,F,45-64,2725866,268.0,75.0,23.0,1353410.4,989795.3,743544.8,1430923.3,1105907.8,921845.9,831917.2,108.746,11865518.0,111.885,NY,67.2
948,New York,36,2014,Female,F,65+,1685190,426.0,280.0,48.0,1353410.4,989795.3,743544.8,1430923.3,1105907.8,921845.9,831917.2,108.746,11865518.0,111.885,NY,67.2
949,New York,36,2014,Male,M,25-44,2609384,172.9634703196347,2.0,7.0,1353410.4,989795.3,743544.8,1430923.3,1105907.8,921845.9,831917.2,108.746,11865518.0,111.885,NY,56.4
950,New York,36,2014,Male,M,45-64,2532610,2.0,79.0,32.0,1353410.4,989795.3,743544.8,1430923.3,1105907.8,921845.9,831917.2,108.746,11865518.0,111.885,NY,56.4
951,New York,36,2014,Male,M,65+,1238404,6.0,374.0,111.0,1353410.4,989795.3,743544.8,1430923.3,1105907.8,921845.9,831917.2,108.746,11865518.0,111.885,NY,56.4
952,New York,36,2015,Female,F,25-44,2681835,62.0,2.0,10.0,1373643.0,1024649.7,761227.1,1487627.6,1154722.9,956283.8,859339.4,109.478,12099185.0,112.889,NY,64.3
953,New York,36,2015,Female,F,45-64,2724420,271.0,74.0,23.0,1373643.0,1024649.7,761227.1,1487627.6,1154722.9,956283.8,859339.4,109.478,12099185.0,112.889,NY,64.3
954,New York,36,2015,Female,F,65+,1722754,425.0,292.0,44.0,1373643.0,1024649.7,761227.1,1487627.6,1154722.9,956283.8,859339.4,109.478,12099185.0,112.889,NY,64.3
955,New York,36,2015,Male,M,25-44,2612791,172.9634703196347,3.0,6.0,1373643.0,1024649.7,761227.1,1487627.6,1154722.9,956283.8,859339.4,109.478,12099185.0,112.889,NY,56.5
956,New York,36,2015,Male,M,45-64,2536360,2.0,78.0,31.0,1373643.0,1024649.7,761227.1,1487627.6,1154722.9,956283.8,859339.4,109.478,12099185.0,112.889,NY,56.5
957,New York,36,2015,Male,M,65+,1275418,8.0,383.0,112.0,1373643.0,1024649.7,761227.1,1487627.6,1154722.9,956283.8,859339.4,109.478,12099185.0,112.889,NY,56.5
958,New York,36,2016,Female,F,25-44,2673239,58.0,3.0,10.0,1403230.5,1046174.3,775750.7,1551354.1,1194534.6,1000852.5,887610.6,109.862,12259136.0,114.42,NY,67.6
959,New York,36,2016,Female,F,45-64,2714577,268.0,77.0,23.0,1403230.5,1046174.3,775750.7,1551354.1,1194534.6,1000852.5,887610.6,109.862,12259136.0,114.42,NY,67.6
960,New York,36,2016,Female,F,65+,1760617,410.0,282.0,45.0,1403230.5,1046174.3,775750.7,1551354.1,1194534.6,1000852.5,887610.6,109.862,12259136.0,114.42,NY,67.6
961,New York,36,2016,Male,M,25-44,2616520,172.9634703196347,3.0,6.0,1403230.5,1046174.3,775750.7,1551354.1,1194534.6,1000852.5,887610.6,109.862,12259136.0,114.42,NY,57.1
962,New York,36,2016,Male,M,45-64,2529087,2.0,79.0,32.0,1403230.5,1046174.3,775750.7,1551354.1,1194534.6,1000852.5,887610.6,109.862,12259136.0,114.42,NY,57.1
963,New York,36,2016,Male,M,65+,1312385,6.0,362.0,108.0,1403230.5,1046174.3,775750.7,1551354.1,1194534.6,1000852.5,887610.6,109.862,12259136.0,114.42,NY,57.1
964,New York,36,2017,Female,F,25-44,2667973,61.0,3.0,9.0,1419112.1,1096131.3,795591.4,1604649.9,1270251.6,1063603.3,926038.3,109.755,12391366.0,116.396,NY,67.1
965,New York,36,2017,Female,F,45-64,2693054,279.0,75.0,24.0,1419112.1,1096131.3,795591.4,1604649.9,1270251.6,1063603.3,926038.3,109.755,12391366.0,116.396,NY,67.1
966,New York,36,2017,Female,F,65+,1798303,421.0,295.0,44.0,1419112.1,1096131.3,795591.4,1604649.9,1270251.6,1063603.3,926038.3,109.755,12391366.0,116.396,NY,67.1
967,New York,36,2017,Male,M,25-44,2617625,172.9634703196347,2.0,7.0,1419112.1,1096131.3,795591.4,1604649.9,1270251.6,1063603.3,926038.3,109.755,12391366.0,116.396,NY,58.1
968,New York,36,2017,Male,M,45-64,2509688,2.0,80.0,31.0,1419112.1,1096131.3,795591.4,1604649.9,1270251.6,1063603.3,926038.3,109.755,12391366.0,116.396,NY,58.1
969,New York,36,2017,Male,M,65+,1349878,6.0,366.0,110.0,1419112.1,1096131.3,795591.4,1604649.9,1270251.6,1063603.3,926038.3,109.755,12391366.0,116.396,NY,58.1
970,New York,36,2018,Female,F,25-44,2666365,65.0,3.0,9.0,1458382.4,1113849.3,824755.5,1697661.4,1311427.5,1097649.2,976857.3,109.346,12655225.0,118.442,NY,68.0
971,New York,36,2018,Female,F,45-64,2662451,276.0,75.0,24.0,1458382.4,1113849.3,824755.5,1697661.4,1311427.5,1097649.2,976857.3,109.346,12655225.0,118.442,NY,68.0
972,New York,36,2018,Female,F,65+,1836934,423.0,284.0,48.0,1458382.4,1113849.3,824755.5,1697661.4,1311427.5,1097649.2,976857.3,109.346,12655225.0,118.442,NY,68.0
973,New York,36,2018,Male,M,25-44,2624164,172.9634703196347,2.0,6.0,1458382.4,1113849.3,824755.5,1697661.4,1311427.5,1097649.2,976857.3,109.346,12655225.0,118.442,NY,59.0
974,New York,36,2018,Male,M,45-64,2481045,2.0,77.0,31.0,1458382.4,1113849.3,824755.5,1697661.4,1311427.5,1097649.2,976857.3,109.346,12655225.0,118.442,NY,59.0
975,New York,36,2018,Male,M,65+,1387793,8.0,343.0,104.0,1458382.4,1113849.3,824755.5,1697661.4,1311427.5,1097649.2,976857.3,109.346,12655225.0,118.442,NY,59.0
976,North Carolina,37,2014,Female,F,25-44,1317142,58.0,4.0,13.0,462253.1,411076.3,337666.6,483191.3,398099.5,355550.6,327458.8,94.256,5568662.0,96.977,NC,62.8
977,North Carolina,37,2014,Female,F,45-64,1357170,276.0,82.0,31.0,462253.1,411076.3,337666.6,483191.3,398099.5,355550.6,327458.8,94.256,5568662.0,96.977,NC,62.8
978,North Carolina,37,2014,Female,F,65+,826306,452.0,307.0,58.0,462253.1,411076.3,337666.6,483191.3,398099.5,355550.6,327458.8,94.256,5568662.0,96.977,NC,62.8
979,North Carolina,37,2014,Male,M,25-44,1227026,172.9634703196347,4.0,11.0,462253.1,411076.3,337666.6,483191.3,398099.5,355550.6,327458.8,94.256,5568662.0,96.977,NC,49.7
980,North Carolina,37,2014,Male,M,45-64,1253243,2.0,107.0,47.0,462253.1,411076.3,337666.6,483191.3,398099.5,355550.6,327458.8,94.256,5568662.0,96.977,NC,49.7
981,North Carolina,37,2014,Male,M,65+,632988,6.0,474.0,159.0,462253.1,411076.3,337666.6,483191.3,398099.5,355550.6,327458.8,94.256,5568662.0,96.977,NC,49.7
982,North Carolina,37,2015,Female,F,25-44,1322263,66.0,4.0,16.0,475096.6,433712.4,348921.9,508928.7,419334.3,371531.1,337936.4,93.925,5695035.0,96.852,NC,60.9
983,North Carolina,37,2015,Female,F,45-64,1374477,267.0,89.0,38.0,475096.6,433712.4,348921.9,508928.7,419334.3,371531.1,337936.4,93.925,5695035.0,96.852,NC,60.9
984,North Carolina,37,2015,Female,F,65+,854633,458.0,304.0,60.0,475096.6,433712.4,348921.9,508928.7,419334.3,371531.1,337936.4,93.925,5695035.0,96.852,NC,60.9
985,North Carolina,37,2015,Male,M,25-44,1234809,172.9634703196347,4.0,10.0,475096.6,433712.4,348921.9,508928.7,419334.3,371531.1,337936.4,93.925,5695035.0,96.852,NC,49.0
986,North Carolina,37,2015,Male,M,45-64,1269041,1.0,113.0,52.0,475096.6,433712.4,348921.9,508928.7,419334.3,371531.1,337936.4,93.925,5695035.0,96.852,NC,49.0
987,North Carolina,37,2015,Male,M,65+,658616,6.0,453.0,159.0,475096.6,433712.4,348921.9,508928.7,419334.3,371531.1,337936.4,93.925,5695035.0,96.852,NC,49.0
988,North Carolina,37,2016,Female,F,25-44,1330967,59.0,4.0,16.0,482968.9,441339.6,356882.4,526029.8,432626.2,382558.2,350566.6,94.318,5825370.0,98.23,NC,62.4
989,North Carolina,37,2016,Female,F,45-64,1392360,271.0,85.0,35.0,482968.9,441339.6,356882.4,526029.8,432626.2,382558.2,350566.6,94.318,5825370.0,98.23,NC,62.4
990,North Carolina,37,2016,Female,F,65+,884818,464.0,286.0,56.0,482968.9,441339.6,356882.4,526029.8,432626.2,382558.2,350566.6,94.318,5825370.0,98.23,NC,62.4
991,North Carolina,37,2016,Male,M,25-44,1245302,172.9634703196347,4.0,11.0,482968.9,441339.6,356882.4,526029.8,432626.2,382558.2,350566.6,94.318,5825370.0,98.23,NC,50.8
992,North Carolina,37,2016,Male,M,45-64,1286106,1.0,103.0,46.0,482968.9,441339.6,356882.4,526029.8,432626.2,382558.2,350566.6,94.318,5825370.0,98.23,NC,50.8
993,North Carolina,37,2016,Male,M,65+,684993,5.0,455.0,159.0,482968.9,441339.6,356882.4,526029.8,432626.2,382558.2,350566.6,94.318,5825370.0,98.23,NC,50.8
994,North Carolina,37,2017,Female,F,25-44,1345111,55.0,2.0,13.0,495221.3,457117.6,370070.4,548522.1,453729.2,402890.3,367666.8,93.681,5919872.0,99.351,NC,62.1
995,North Carolina,37,2017,Female,F,45-64,1404031,278.0,86.0,35.0,495221.3,457117.6,370070.4,548522.1,453729.2,402890.3,367666.8,93.681,5919872.0,99.351,NC,62.1
996,North Carolina,37,2017,Female,F,65+,916604,461.0,289.0,61.0,495221.3,457117.6,370070.4,548522.1,453729.2,402890.3,367666.8,93.681,5919872.0,99.351,NC,62.1
997,North Carolina,37,2017,Male,M,25-44,1264268,172.9634703196347,3.0,9.0,495221.3,457117.6,370070.4,548522.1,453729.2,402890.3,367666.8,93.681,5919872.0,99.351,NC,51.2
998,North Carolina,37,2017,Male,M,45-64,1297757,1.0,104.0,47.0,495221.3,457117.6,370070.4,548522.1,453729.2,402890.3,367666.8,93.681,5919872.0,99.351,NC,51.2
999,North Carolina,37,2017,Male,M,65+,711659,5.0,421.0,150.0,495221.3,457117.6,370070.4,548522.1,453729.2,402890.3,367666.8,93.681,5919872.0,99.351,NC,51.2
1000,North Carolina,37,2018,Female,F,25-44,1359172,61.0,3.0,13.0,501564.9,471807.0,384712.8,567836.2,476308.7,424601.0,388542.8,93.24,6056339.0,100.996,NC,63.5
1001,North Carolina,37,2018,Female,F,45-64,1411716,279.0,79.0,34.0,501564.9,471807.0,384712.8,567836.2,476308.7,424601.0,388542.8,93.24,6056339.0,100.996,NC,63.5
1002,North Carolina,37,2018,Female,F,65+,949874,465.0,279.0,56.0,501564.9,471807.0,384712.8,567836.2,476308.7,424601.0,388542.8,93.24,6056339.0,100.996,NC,63.5
1003,North Carolina,37,2018,Male,M,25-44,1280857,172.9634703196347,2.0,8.0,501564.9,471807.0,384712.8,567836.2,476308.7,424601.0,388542.8,93.24,6056339.0,100.996,NC,49.9
1004,North Carolina,37,2018,Male,M,45-64,1304823,2.0,98.0,40.0,501564.9,471807.0,384712.8,567836.2,476308.7,424601.0,388542.8,93.24,6056339.0,100.996,NC,49.9
1005,North Carolina,37,2018,Male,M,65+,739616,5.0,411.0,155.0,501564.9,471807.0,384712.8,567836.2,476308.7,424601.0,388542.8,93.24,6056339.0,100.996,NC,49.9
1006,North Dakota,38,2014,Female,F,25-44,87844,47.0,161.55295950155764,21.0,57790.0,44594.3,33719.8,59926.3,42819.6,37939.1,32422.6,93.455,606989.0,96.153,ND,62.4
1007,North Dakota,38,2014,Female,F,45-64,88935,232.0,82.0,22.0,57790.0,44594.3,33719.8,59926.3,42819.6,37939.1,32422.6,93.455,606989.0,96.153,ND,62.4
1008,North Dakota,38,2014,Female,F,65+,57761,368.0,290.0,39.0,57790.0,44594.3,33719.8,59926.3,42819.6,37939.1,32422.6,93.455,606989.0,96.153,ND,62.4
1009,North Dakota,38,2014,Male,M,25-44,99503,0.0,161.55295950155764,17.0,57790.0,44594.3,33719.8,59926.3,42819.6,37939.1,32422.6,93.455,606989.0,96.153,ND,49.9
1010,North Dakota,38,2014,Male,M,45-64,93045,172.9634703196347,81.0,41.0,57790.0,44594.3,33719.8,59926.3,42819.6,37939.1,32422.6,93.455,606989.0,96.153,ND,49.9
1011,North Dakota,38,2014,Male,M,65+,46920,172.9634703196347,404.0,91.0,57790.0,44594.3,33719.8,59926.3,42819.6,37939.1,32422.6,93.455,606989.0,96.153,ND,49.9
1012,North Dakota,38,2015,Female,F,25-44,91022,41.0,0.0,23.0,56542.4,43116.1,34697.5,55996.9,41178.9,36773.1,33195.7,92.781,597642.0,95.672,ND,63.5
1013,North Dakota,38,2015,Female,F,45-64,89091,268.0,59.0,44.0,56542.4,43116.1,34697.5,55996.9,41178.9,36773.1,33195.7,92.781,597642.0,95.672,ND,63.5
1014,North Dakota,38,2015,Female,F,65+,58630,484.0,295.0,39.0,56542.4,43116.1,34697.5,55996.9,41178.9,36773.1,33195.7,92.781,597642.0,95.672,ND,63.5
1015,North Dakota,38,2015,Male,M,25-44,104356,172.9634703196347,0.0,50.42757172848145,56542.4,43116.1,34697.5,55996.9,41178.9,36773.1,33195.7,92.781,597642.0,95.672,ND,50.2
1016,North Dakota,38,2015,Male,M,45-64,93322,172.9634703196347,75.0,48.0,56542.4,43116.1,34697.5,55996.9,41178.9,36773.1,33195.7,92.781,597642.0,95.672,ND,50.2
1017,North Dakota,38,2015,Male,M,65+,48437,172.9634703196347,348.0,111.0,56542.4,43116.1,34697.5,55996.9,41178.9,36773.1,33195.7,92.781,597642.0,95.672,ND,50.2
1018,North Dakota,38,2016,Female,F,25-44,91975,54.0,161.55295950155764,26.0,52974.6,41744.2,34411.3,51989.2,39765.8,35832.3,32848.8,91.657,576704.0,95.46,ND,61.6
1019,North Dakota,38,2016,Female,F,45-64,88152,279.0,74.0,43.0,52974.6,41744.2,34411.3,51989.2,39765.8,35832.3,32848.8,91.657,576704.0,95.46,ND,61.6
1020,North Dakota,38,2016,Female,F,65+,59838,449.0,252.0,43.0,52974.6,41744.2,34411.3,51989.2,39765.8,35832.3,32848.8,91.657,576704.0,95.46,ND,61.6
1021,North Dakota,38,2016,Male,M,45-64,92006,172.9634703196347,81.0,40.0,52974.6,41744.2,34411.3,51989.2,39765.8,35832.3,32848.8,91.657,576704.0,95.46,ND,49.6
1022,North Dakota,38,2016,Male,M,65+,49953,172.9634703196347,348.0,90.0,52974.6,41744.2,34411.3,51989.2,39765.8,35832.3,32848.8,91.657,576704.0,95.46,ND,49.6
1023,North Dakota,38,2017,Female,F,25-44,93142,40.0,161.55295950155764,24.0,54187.1,42229.9,34594.8,55394.7,40266.3,36399.8,33021.3,90.005,573064.0,95.451,ND,61.3
1024,North Dakota,38,2017,Female,F,45-64,86838,271.0,67.0,40.0,54187.1,42229.9,34594.8,55394.7,40266.3,36399.8,33021.3,90.005,573064.0,95.451,ND,61.3
1025,North Dakota,38,2017,Female,F,65+,61336,443.0,295.0,60.0,54187.1,42229.9,34594.8,55394.7,40266.3,36399.8,33021.3,90.005,573064.0,95.451,ND,61.3
